objid,type
1237652598491185512,STAR
1237678617939804534,STAR
1237666215155401903,STAR
1237667781208768847,STAR
1237661068185370779,STAR
1237668355110404118,STAR
1237674290755338256,STAR
1237661387619828158,STAR
1237662194002231931,STAR
1237657771241046073,STAR
1237678597008719983,STAR
1237667781246255415,STAR
1237661125071012957,STAR
1237648720713744699,STAR
1237665429710503986,STAR
1237655374647854245,STAR
1237667430094405725,STAR
1237658424630706541,STAR
1237662223524364416,STAR
1237654030862778485,STAR
1237660750874543572,STAR
1237678777391383102,STAR
1237665128554037935,STAR
1237668680997405345,STAR
1237665026512126197,STAR
1237672025696830614,STAR
1237665566610161730,STAR
1237665429178680063,STAR
1237667444584939558,STAR
1237662661605327022,STAR
1237656568118837799,STAR
1237657776618537190,STAR
1237657628448719041,STAR
1237663784212955197,STAR
1237654604252840357,STAR
1237663478722920541,STAR
1237680500212105301,STAR
1237662237485301842,STAR
1237662225157455992,STAR
1237652935108723003,STAR
1237661950254973104,STAR
1237671255830626436,STAR
1237669697828488644,STAR
1237661417141764153,STAR
1237665227848614282,STAR
1237662223528493132,STAR
1237667107423584314,STAR
1237672026236127291,STAR
1237664667362067063,STAR
1237664874046423091,STAR
1237662200423252572,STAR
1237662301371039868,STAR
1237667783358939147,STAR
1237655108380000280,STAR
1237665127462862865,STAR
1237659330847048274,STAR
1237649920037552253,STAR
1237652598487318767,STAR
1237666214612238737,STAR
1237661382768722714,STAR
1237679581081829886,STAR
1237658492812001300,STAR
1237670017266155786,STAR
1237663530255516225,STAR
1237680332182716636,STAR
1237666215681458280,STAR
1237662499468804738,STAR
1237665129616638293,STAR
1237667287813718028,STAR
1237657877540700494,STAR
1237662263254909258,STAR
1237662683608842407,STAR
1237657628991094927,STAR
1237667731809042676,STAR
1237650805339455927,STAR
1237661212580839436,STAR
1237668288546930813,STAR
1237674290218730464,STAR
1237653651310706797,STAR
1237661465988694641,STAR
1237658203445657743,STAR
1237651495759249850,STAR
1237661386006855796,STAR
1237671125378203650,STAR
1237670596015031065,STAR
1237663277924548793,STAR
1237657071157313553,STAR
1237658192143712672,STAR
1237671129121489087,STAR
1237670458039861471,STAR
1237658205587964139,STAR
1237664818214207698,STAR
1237665128552792301,STAR
1237664834851766936,STAR
1237661433783713816,STAR
1237667254551183504,STAR
1237652900759142511,STAR
1237667444046954513,STAR
1237664295295779674,STAR
1237653500969812381,STAR
1237672764436382570,STAR
1237662474768810332,STAR
1237663784216297553,STAR
1237669698913501466,STAR
1237664871896777357,STAR
1237664673253163077,STAR
1237680240922919066,STAR
1237673740469600606,STAR
1237662237486154496,STAR
1237678595931832382,STAR
1237654954278192230,STAR
1237661949178806484,STAR
1237657189814502224,STAR
1237663229073818168,STAR
1237673807574337898,STAR
1237650796219269179,STAR
1237670458583154718,STAR
1237678623857901620,STAR
1237660555449794834,STAR
1237667781217746980,STAR
1237666274734900329,STAR
1237672764978495805,STAR
1237656494023966866,STAR
1237667914881761399,STAR
1237665535468897164,STAR
1237658424080793695,STAR
1237678881024180892,STAR
1237657401340919856,STAR
1237657189835604090,STAR
1237654953743286635,STAR
1237666215145505043,STAR
1237680284919726499,STAR
1237655744556105879,STAR
1237664818214274013,STAR
1237667444583301237,STAR
1237661463844356158,STAR
1237662225677353025,STAR
1237662696495448324,STAR
1237678881558233799,STAR
1237678619580432542,STAR
1237671262277664936,STAR
1237678890671538257,STAR
1237674370750218677,STAR
1237666430975803588,STAR
1237655373036585274,STAR
1237654954822271621,STAR
1237671691765613007,STAR
1237661210437943952,STAR
1237668502756721500,STAR
1237662238015947002,STAR
1237649963531567245,STAR
1237655469673481018,STAR
1237678855771979878,STAR
1237662264860213587,STAR
1237668293910135058,STAR
1237679476405567877,STAR
1237663784750350344,STAR
1237656241170546818,STAR
1237661353779658833,STAR
1237661383850393757,STAR
1237664870826902050,STAR
1237671262283694165,STAR
1237670960014819520,STAR
1237664289395769356,STAR
1237656494037926020,STAR
1237668310556082563,STAR
1237657070089142285,STAR
1237671128048140370,STAR
1237651753460105492,STAR
1237657629513023869,STAR
1237678880485802620,STAR
1237651273495806288,STAR
1237657191981383873,STAR
1237662500544643184,STAR
1237667910061326586,STAR
1237671140935794922,STAR
1237662238006444155,STAR
1237672764984393775,STAR
1237666434186477683,STAR
1237666211933061609,STAR
1237648720695656595,STAR
1237667429547311661,STAR
1237662695968932690,STAR
1237659153147232773,STAR
1237668503830266188,STAR
1237661068181372958,STAR
1237663783127220323,STAR
1237652601171280190,STAR
1237668296592064535,STAR
1237650370472771944,STAR
1237678617953239060,STAR
1237658425156239374,STAR
1237655473435509011,STAR
1237673706109797215,STAR
1237648722829443211,STAR
1237680306400854019,STAR
1237670451053855433,STAR
1237654604234817591,STAR
1237667211579163152,STAR
1237653587946111369,STAR
1237666408479326606,STAR
1237652942629962043,STAR
1237670956790710355,STAR
1237660240315023505,STAR
1237662306191081771,STAR
1237665571981688879,STAR
1237671128590254083,STAR
1237655472359342341,STAR
1237666226417238066,STAR
1237657608567193691,STAR
1237666430431527408,STAR
1237653618008850607,STAR
1237664834848358413,STAR
1237658800969351288,STAR
1237660959182881029,STAR
1237660343923900605,STAR
1237663231217172681,STAR
1237665099003789612,STAR
1237666089517973666,STAR
1237652629094924403,STAR
1237660344460378406,STAR
1237661360228532466,STAR
1237652600099176580,STAR
1237654605861093480,STAR
1237662701871105255,STAR
1237680500745831659,STAR
1237667781201035902,STAR
1237663546900086922,STAR
1237651252560265395,STAR
1237666214617416160,STAR
1237652899151609955,STAR
1237655744562725304,STAR
1237660670885953732,STAR
1237664294759696084,STAR
1237658493332226712,STAR
1237655501887505123,STAR
1237652934571720796,STAR
1237666299481161883,STAR
1237655107297869955,STAR
1237678778473054507,STAR
1237666226956402894,STAR
1237666209775616360,STAR
1237662637982745695,STAR
1237664093976592389,STAR
1237663543140615324,STAR
1237672026236324270,STAR
1237654953739223322,STAR
1237658608218604061,STAR
1237664092362637425,STAR
1237667292111765817,STAR
1237652901820301350,STAR
1237655130372374951,STAR
1237679435059364347,STAR
1237662663207682478,STAR
1237648722280120344,STAR
1237666407363510420,STAR
1237657594611171786,STAR
1237670458044908000,STAR
1237659327094587511,STAR
1237662697029107726,STAR
1237662225135632394,STAR
1237671071149129917,STAR
1237652600637096440,STAR
1237670961092821851,STAR
1237651822173487121,STAR
1237651800696815710,STAR
1237667538008539424,STAR
1237665569291436215,STAR
1237654669735690533,STAR
1237667537462559302,STAR
1237663546900218315,STAR
1237661385996698091,STAR
1237655498668900606,STAR
1237671265497514172,STAR
1237650795144610183,STAR
1237664104704573737,STAR
1237678907847213124,STAR
1237665428089798799,STAR
1237651252583137408,STAR
1237667917027934738,STAR
1237657401872285885,STAR
1237665569302906043,STAR
1237671772833514049,STAR
1237660962401943936,STAR
1237660636537290899,STAR
1237660553303818398,STAR
1237680246277144996,STAR
1237649921118896236,STAR
1237659326025367734,STAR
1237678879419859154,STAR
1237667912733492010,STAR
1237663716017897538,STAR
1237661950251827212,STAR
1237670965390475528,STAR
1237654029788381252,STAR
1237673472567280392,STAR
1237652599038935045,STAR
1237667444588609632,STAR
1237657630578705178,STAR
1237663782598607018,STAR
1237668271377286036,STAR
1237679078591103554,STAR
1237674651003584623,STAR
1237671691764630834,STAR
1237657591385882754,STAR
1237679323399651393,STAR
1237650370474475533,STAR
1237662503754465678,STAR
1237657627897823641,STAR
1237654872144347621,STAR
1237673705576334041,STAR
1237664667359707306,STAR
1237656240633217212,STAR
1237651538168250527,STAR
1237670015126339794,STAR
1237679167160123497,STAR
1237661388673646856,STAR
1237654606409892615,STAR
1237654670811725999,STAR
1237680503432545263,STAR
1237662662137217064,STAR
1237668352429064549,STAR
1237661849845301250,STAR
1237651250451777807,STAR
1237663531325654070,STAR
1237652900766744757,STAR
1237680298883154487,STAR
1237680499675169733,STAR
1237648722838356448,STAR
1237664090219282744,STAR
1237663784212561948,STAR
1237662531135210130,STAR
1237668610123366606,STAR
1237661950814060934,STAR
1237663544212193655,STAR
1237661850408452346,STAR
1237658802576949379,STAR
1237658916387029133,STAR
1237678661966692896,STAR
1237661949715677335,STAR
1237678859540759077,STAR
1237662267537228324,STAR
1237670959480439454,STAR
1237666091126161509,STAR
1237664669518331977,STAR
1237662223518138466,STAR
1237657242968850458,STAR
1237678807461593440,STAR
1237657591928259210,STAR
1237666228034928973,STAR
1237665369574670422,STAR
1237650762927702155,STAR
1237662263243440161,STAR
1237660637067542641,STAR
1237666244685857287,STAR
1237680332707529814,STAR
1237663782596706403,STAR
1237667446736093345,STAR
1237657189815616496,STAR
1237658206113956544,STAR
1237671771760033999,STAR
1237661138493898768,STAR
1237661417679159915,STAR
1237669702122274891,STAR
1237663234443903567,STAR
1237662224624583400,STAR
1237678859000873150,STAR
1237655349962932464,STAR
1237667541213577292,STAR
1237665549428589210,STAR
1237656568647714217,STAR
1237665329317609607,STAR
1237655107825763148,STAR
1237660751411675631,STAR
1237673706649682012,STAR
1237666463192449361,STAR
1237663479257694741,STAR
1237667206208816311,STAR
1237671127518019664,STAR
1237672764447981626,STAR
1237678618479689811,STAR
1237662500005216421,STAR
1237666308558880950,STAR
1237668573084975546,STAR
1237661951335858547,STAR
1237660613436113035,STAR
1237657192515240101,STAR
1237664670049435707,STAR
1237658630232539637,STAR
1237660024495735281,STAR
1237650370487845118,STAR
1237657591929307586,STAR
1237666408441380959,STAR
1237665569300283696,STAR
1237671257434751143,STAR
1237661126145212913,STAR
1237668731995488686,STAR
1237666245208311031,STAR
1237664837543067787,STAR
1237650371562897490,STAR
1237663542613705258,STAR
1237650805884322028,STAR
1237661416601879048,STAR
1237665129099690433,STAR
1237659120406691888,STAR
1237662501081121463,STAR
1237657608038711453,STAR
1237650371011019063,STAR
1237664091829240358,STAR
1237658186243310722,STAR
1237651203157590483,STAR
1237661871880143685,STAR
1237650371561980176,STAR
1237678541162349742,STAR
1237667781210931311,STAR
1237658191606448155,STAR
1237665227846516835,STAR
1237657877540438518,STAR
1237661971719127281,STAR
1237662619723628834,STAR
1237664296369259278,STAR
1237660554912531673,STAR
1237665024365953087,STAR
1237664853640282330,STAR
1237664289387643005,STAR
1237671261738697391,STAR
1237654601563832408,STAR
1237663480333467722,STAR
1237661972802633775,STAR
1237664836459561456,STAR
1237663543684300974,STAR
1237662238024467263,STAR
1237667255080648726,STAR
1237679502706606416,STAR
1237655373041697799,STAR
1237672027307639082,STAR
1237662305667186831,STAR
1237671073833812273,STAR
1237680310163275901,STAR
1237662269146792883,STAR
1237674367527289057,STAR
1237651191886054572,STAR
1237680331630970220,STAR
1237666407366131714,STAR
1237663238740902603,STAR
1237663235519938889,STAR
1237668731995292785,STAR
1237661357536247855,STAR
1237668271375712768,STAR
1237664818209882367,STAR
1237676303485829395,STAR
1237662226210553888,STAR
1237680250560774458,STAR
1237671992413323329,STAR
1237673738857613044,STAR
1237679476943028282,STAR
1237664667893039779,STAR
1237657856067240049,STAR
1237651496294220840,STAR
1237667550877122748,STAR
1237679584303055272,STAR
1237658313482109186,STAR
1237657629512040749,STAR
1237673738854335602,STAR
1237654651497873461,STAR
1237660963474505904,STAR
1237662340009689654,STAR
1237680531349110841,STAR
1237663228535964422,STAR
1237663544211079358,STAR
1237668496854221034,STAR
1237680090574619030,STAR
1237679167160975555,STAR
1237667113338011840,STAR
1237654653102392011,STAR
1237651736302584086,STAR
1237657071160328365,STAR
1237662266466763043,STAR
1237673310432526576,STAR
1237663530802610366,STAR
1237670964841873477,STAR
1237667106889662752,STAR
1237663783125385444,STAR
1237663543137994708,STAR
1237679006633230340,STAR
1237651067893711752,STAR
1237661387087349096,STAR
1237648722843926791,STAR
1237651273500131544,STAR
1237663543137206338,STAR
1237671768006132196,STAR
1237663233908474752,STAR
1237660751409119600,STAR
1237662267007172806,STAR
1237678906249445869,STAR
1237658801496784898,STAR
1237658802037195238,STAR
1237678437018042775,STAR
1237659149388611731,STAR
1237666407365804261,STAR
1237662301369073735,STAR
1237678880500023627,STAR
1237653652919419122,STAR
1237657608039825637,STAR
1237673807037530240,STAR
1237663479257956777,STAR
1237655130378010688,STAR
1237667253464989701,STAR
1237679338960912576,STAR
1237661064953790499,STAR
1237678859542462667,STAR
1237673706113663406,STAR
1237661418207379727,STAR
1237673310428856930,STAR
1237665178452492806,STAR
1237673283052241024,STAR
1237664673792852548,STAR
1237665330400657620,STAR
1237680314450184253,STAR
1237663479796990213,STAR
1237651274043097522,STAR
1237667429031411728,STAR
1237655495978516881,STAR
1237678619577090661,STAR
1237648720695197890,STAR
1237662301365928541,STAR
1237658802569150950,STAR
1237661850386629240,STAR
1237656538585694581,STAR
1237668298739482752,STAR
1237678620118155815,STAR
1237671940876533831,STAR
1237674651536392334,STAR
1237658300607496341,STAR
1237666430430938127,STAR
1237678893351698832,STAR
1237650371023011884,STAR
1237658492799484284,STAR
1237651250970099810,STAR
1237667254017524000,STAR
1237657584950772224,STAR
1237661137424023598,STAR
1237658304891846775,STAR
1237655498674930020,STAR
1237680277943418931,STAR
1237654389488550011,STAR
1237655498674537236,STAR
1237668335786590237,STAR
1237656906353934504,STAR
1237661871875555408,STAR
1237662503219429433,STAR
1237667142862373245,STAR
1237678617940919027,STAR
1237664290999632082,STAR
1237666433113653489,STAR
1237671932280701085,STAR
1237658223286355784,STAR
1237679479076487265,STAR
1237680297272148025,STAR
1237661949713973374,STAR
1237664293684248606,STAR
1237667782833078809,STAR
1237665567145852934,STAR
1237657400808439845,STAR
1237674460945711844,STAR
1237662300838757491,STAR
1237662697044182293,STAR
1237676304558522698,STAR
1237666184561688963,STAR
1237678825707799888,STAR
1237664289394131571,STAR
1237662264865718919,STAR
1237667783373291534,STAR
1237651539242451200,STAR
1237651539776045612,STAR
1237654653636051874,STAR
1237662264311021721,STAR
1237663272024409051,STAR
1237665549429833842,STAR
1237660553840034593,STAR
1237665097926705399,STAR
1237663237129306147,STAR
1237661068707430442,STAR
1237655464858091982,STAR
1237664087534732151,STAR
1237662503759708597,STAR
1237657606425477332,STAR
1237661418216554785,STAR
1237665178985365611,STAR
1237672763911831802,STAR
1237662302984864165,STAR
1237655108911759416,STAR
1237664131547529407,STAR
1237652943162639078,STAR
1237671936579600908,STAR
1237651271883751902,STAR
1237652899674390915,STAR
1237663917338132794,STAR
1237663918415020134,STAR
1237664289931264169,STAR
1237653618546377034,STAR
1237657630062215417,STAR
1237673474718695702,STAR
1237665429167931510,STAR
1237661387067360034,STAR
1237662263776182759,STAR
1237661382770819343,STAR
1237658304351043831,STAR
1237656567037363251,STAR
1237663788487082495,STAR
1237656495113961699,STAR
1237663233371996947,STAR
1237660635449918404,STAR
1237667227156021476,STAR
1237662524160737548,STAR
1237659326015865446,STAR
1237658187852743058,STAR
1237678600756659029,STAR
1237659119870804280,STAR
1237660558135197820,STAR
1237658425172230714,STAR
1237664835384967330,STAR
1237678881572913161,STAR
1237662662139642406,STAR
1237651273507864992,STAR
1237654872144609520,STAR
1237679476931625460,STAR
1237649961916891191,STAR
1237666408994111786,STAR
1237666433113325760,STAR
1237662193984471289,STAR
1237652900746363039,STAR
1237659162273448117,STAR
1237668298747478117,STAR
1237666245222793302,STAR
