domain_id,labels
3jbtA06,"11,9,15,14,9,17,17,14,12,6,16,2,0,17,19,6,0,1,4,15,3,2,5,13,14,7,0,15,1,5,0,2,8,16,9,13,17,4,8,0,3,16,5,3,8,9,9,3,7,8,0,6,3,2,3,17,9,1,1,0,4,15,16,2,2,14,4,7,0,16,1,15,17,2,8,8,17,8,7,18,11,15,10,16,5,3,9,17,6,16,19,2,3,6,15,3,13,17,11,1,1,6,4,16,11,15,15,6,6,9,9,9,0,16,5,15,15,2,1,4,9,8,9,18,2,9,11,13,8,3,1,14,11,16,10,4,5,6,16,11,15,17,11,6,1,14,4,15,12,2,2,8,9,9,0,15,1,15,0,2,5,16,9,8,9,18,2,0,16,15,0,11,3,14,8,15,7,11,17,8,13,4,4,9,11,9,3,2,12,13,3,2,10,3,17,7,17,8,1,1,15,18,15,0,2,5,0,14,7,10,17,0,0,8,11,8,7,4,9,4,2,7,6,16,15,5,9,9,5,3,7,6,16,5,6,6,15,16,7,13,19,1,2,4,15,12,13,11,6,9,0,17,17,0,9,15,13,19,1,17,3,9,18,11,16,2,15,14,15,8,17,0,2,1,14,5,6,9,15,18,17,6,5,17,10,4,15,12,2,5,15,15,4,9,16,15,15,2,2,13,16,7,14,9,18,3,16,8,8,17,1,8"
3ajwA00,"5,15,6,10,0,13,6,5,0,9,3,16,9,8,2,9,0,3,8,3,17,2,2,0,0,14,9,9,5,3,10,14,14,5,1,13,13,0,3,3,13,9,8,10,9,7,2,19,13,11,3,19,14,15,11,9,11,16,2,10,5,11,5,7,0,15,11,14,18,7,11,19,13,13,4,7,13,16,9,3,8,0,7,3,13,6,14,9,13,9,16,13,18,16,13,8,17,2,9,0,9,8,15,18,14,3,8,8,13,14,9,13,0,18,13,16,9,13,2,14,13,16,0,0,0,9,9,0,3,11,14,10,2,13"
1f0jA00,"15,7,15,14,4,5,17,11,16,3,11,3,2,6,9,0,8,3,9,3,2,9,11,8,18,5,9,11,7,4,11,17,0,5,19,15,6,11,14,12,9,16,1,7,10,19,0,7,4,13,3,14,2,9,9,8,16,4,14,7,15,15,2,16,4,7,16,19,10,10,16,9,3,2,6,19,6,15,2,17,0,19,6,11,15,9,6,0,0,2,17,0,13,15,16,6,17,9,9,15,16,12,0,9,2,0,17,4,16,2,9,3,7,9,0,0,7,4,0,0,0,7,6,2,17,2,6,12,5,17,15,11,13,4,9,7,11,16,11,15,3,9,0,9,10,19,11,2,3,15,17,9,3,11,6,6,9,0,17,5,4,8,9,9,13,3,3,6,1,2,7,4,10,11,9,16,8,8,13,14,13,16,9,14,8,10,17,7,2,10,17,9,0,16,2,10,15,8,6,10,15,9,9,0,2,9,8,16,10,17,3,16,8,8,17,16,15,15,5,17,9,9,9,2,11,19,16,2,14,7,13,17,9,14,11,10,17,6,1,0,2,9,15,11,12,16,8,15,9,3,9,19,14,13,18,16,2,14,7,10,3,3,4,4,13,13,5,2,8,3,14,3,14,5,10,3,7,15,12,10,1,2,8,6,16,0,15,17,3,8,15,13,17,5,4,7,2,19,7,17,6,12,9,18,3,16,18,0,2,9,17,13,12,2,0,13,2,7,9,2,16,9,3,2,11,14,11,18,19,13,15,10,7,12,13,0,12,0,12,12,9,2,3,13,11,14,2,1,13,5,9"
5supC01,"5,0,10,5,15,16,5,4,8,2,4,9,9,8,12,3,9,15,14,0,7,7,2,1,5,4,3,6,12,15,3,17,13,13,6,16,7,12,13,15,7,6,5,16,2,17,9,1,13,0,8,15,5,9,5,8,16,0,17,4,17,9,15,16,9,13,13,9,2,12,17,12,5,3,17,0,17,17,17,7,1,11,0,14,3,9,0,19,13,7,14,11,3,19,9,14,4,15,8,19,10,12,2,17,8,16,0,17,4,19,5,5,16,12,7,15,8,2,0,3,9,9,8,11,8,2,16,0,12,6,7,17,17,0,16,12,5,14,9,8,0,9,17,14,3,8,19,7,2,9,15,6,17,8,11,4,17,7,2,3,1,2,8,17,9,3,3,9,2,10,14,14,2,17,13,3,7,4,14,0,16,12,14,2,8,13,17,10,10,4,15,0,16,9,15,13,3,7,14,12,7,1,14,14,4,9,13,11,12,9,3,7,4"
1buqA00,"10,11,16,12,3,6,10,16,0,17,17,13,14,19,17,0,0,9,11,0,5,2,9,2,5,7,17,0,9,4,0,2,2,0,16,17,3,2,12,17,5,15,3,12,14,15,5,16,0,0,7,14,3,4,4,0,11,15,9,8,9,12,9,0,17,3,9,16,13,3,17,14,0,17,0,11,3,0,0,4,0,4,16,17,15,4,3,4,13,5,14,8,16,17,17,0,12,7,2,6,4,14,4,11,5,0,5,8,17,17,15,10,14,0,9,4,5,3,8,11,7,6,0,5,0"
6r9rA01,"8,1,9,4,19,7,0,5,2,17,15,11,19,15,7,17,11,19,3,9,11,5,13,16,13,11,16,4,4,0,0,6,0,9,19,11,9,4,8,12,2,8,17,7,0,9,7,12,2,15,9,17,8,2,11,17,15,2,3,3,1,19,8,11,9,17,7,11,14,0,8,3,9,11,4,0,5,10,3,3,4,10,11,8,17,3,7,14,8,7,12,11,17,5,7,0,15,0,7,13,1,3,11,5,0,12,8,8,3,8,11,8,3,5,14,3,17,9,8,14,9,12,19,11,3,8,14,15,12,7,4,7,4,11,0,7,19,0,7,4,8,2,3,0,1,2,3,19,9,17,2,9,16,6,5,16,11,17,9,17,15,7,5,10,11,17,5,0,9,4,11,0,8,4,19,15,0,12,17,10,5,10,12,5,8,2,15,7,17,11,7,17,3,9,16,2"
1v5eA04,"7,12,17,3,16,9,8,9,2,15,8,9,19,15,3,2,3,7,8,0,19,8,3,14,19,3,0,0,11,9,17,12,4,14,3,19,9,3,0,3,5,9,3,15,8,19,7,8"
2huhA01,"11,17,4,9,0,19,17,12,3,2,0,8,0,10,10,16,16,12,4,3,0,19,9,17,11,2,15,11,19,19,9,19,19,16,19,9,15,0,3,5,8,0,18,11,11,14,15,6,5,9,17,3,12,11,16,8,9,9,9,3,3,4,16,8,2,17,9,11,3,10,3,14,17,0,17,13,9,7,0,4,8,2,5,8,12,0,0,7,8,12,0,17,15,17,3,9,14,7,2,16,17,8,4,19,8,9,6,16,4,15,0,15,2,4,4,3,3,12,0,9,7,19,2,7,17,8,2,2,17,12,0,8,13,17,19,17"
3cvgA02,"9,7,5,12,12,15,11,12,0,8,9,15,5,2,15,2,7,0,2,10,4,15,8,10,6,2,0,0,3,0,5,11,16,8,12,12,17,14,4,9,15,14,19,2,8,15,0,16,11,7,8,3,0,3,9,18,9,15,7,5,13,17,12,18,0,16,0,19,15,16,18,19,6,13,19,7,16,4,12,7,13,0,9,16,0,0,7,9,9,14,3,19,16,7,16,2,19,5,16,19,9,15,7,12,14,5,9,14,2,13,10,17,7,19,8,8,5,16,11,2,0,2,2,12"
3wfdC00,"10,15,3,16,4,16,8,5,10,0,14,11,7,19,4,5,5,15,17,4,4,7,9,9,4,9,0,9,16,19,6,16,3,8,16,9,12,3,14,16,11,3,0,0,10,15,0,0,17,17,14,5,8,9,17,18,3,13,11,11,1,17,5,1,6,16,9,9,5,3,5,0,19,4,0,12,3,9,5,11,17,17,5,14,14,5,5,3,3,5,4,11,16,4,9,13,0,18,10,8,7,13,12,9,11,17,12,5,14,14,0,10,12,13,4,6,9,15,3,5,13,17,2,2,9,0,3,4,9,8,18,15,15,8,7,2,16,11,13,18,12,12"
1jqgA01,"6,3,7,19,2,5,6,0,17,19,13,17,2,17,0,15,10,2,13,17,8,9,17,6,2,4,3,11,2,9,10,9,2,17,18,15,2,0,17,12,5,14,12,5,8,17,9,17,12,8,4,8,14,3,7,4,3,11,4,9,8,13,15,5,17,13,19,8,9,3,17,3,11,17,8,3,13,9,3,9,3,2,13,9,9,0,0,0,0,0,8"
2k5gA01,"6,5,0,14,9,2,0,13,15,7,14,4,3,14,9,9,12,5,12,7,3,14,17,18,0,18,9,0,2,0,2,8,14,0,14,18,9,0,5,5,3,9,12,14,13,12,5,13,16,4,3,9,6,4,11,6,0,0,9,16,0,3,16,0,12,0,14,19,0,13,19,2,14,12,7,17,0,14,6,16,9,9,14,1,3,12,12,14,17,9,0,9,16,18,5,5,5,0,5,3,0,12,15,3,17,9,4,3,9,15,3,0,5,3,13,17,14,9,17,9,16,6,16,14,9,0,2,14,0,0,10,9,2,17,0,5,5,18,6,0,6,9,0,17,9,0,5,8,9,0,5,13,0,12,12,12,4,18,16,16,9,0,13,0,3,13,2,19,3,13,14,9,9,3,6,6,6,6,6,6"
2cqnA00,"5,15,15,5,15,15,5,10,8,14,8,3,15,0,4,8,15,10,9,8,13,0,0,12,12,7,3,9,2,0,17,18,3,2,7,14,3,14,4,17,8,3,12,0,4,3,2,7,16,9,3,15,3,14,8,14,7,4,8,2,4,10,6,17,9,3,6,3,1,13,6,15,5,12,15,15,5"
3pvsA02,"9,15,16,3,2,7,3,13,17,9,16,13,0,10,3,2,8,16,14,5,19,5,5,13,2,7,17,9,12,2,3,16,14,14,0,7,0,3,9,17,11,5,2,0,14,14,0,9,11,16,9,3,10,10,0,2,10,0,3,17,2,2,15,5,8,14,17,9,8,12,3,9,9,16,3,7"
4p9fA02,"17,5,8,14,13,9,2,3,7,11,14,7,14,19,3,9,3,9,10,0,17,0,9,0,17,3,11,9,16,12,13,2,9,0,3,9,13,3,9,9,3,8,9,13,13,0,13,3,8,5,2,10,3,13,7,7,11,17,11,14,9,4,14,9,0,7,19,6,14,15,11,10,12,7,9,1,3,10,7,3,13,9,18,17,14,10,5,12,5,9,6,19,9,19,3,0,7,11,12,0,3,9,14,3,6,7,3,11,19,6,9,9,9,0,0,9,8,0,8,2,8,3,5,1,14,6,1,9,0,3,7,10,13,13,11,7,0,7,9,19,13,13,19,11"
1dpjA02,"2,3,15,8,4,8,5,2,7,16,18,9,12,17,14,14,8,0,19,18,3,17,8,4,3,5,7,5,9,5,2,3,19,0,3,9,3,15,6,5,0,0,7,2,16,5,16,15,9,7,16,9,12,15,5,9,0,3,10,7,11,0,3,7,5,0,8,8,5,18,16,5,13,19,16,9,2,1,11,16,14,2,11,9,12,2,9,7,4,11,4,11,5,19,11,4,16,7,5,12,19,2,19,16,9,3,17,15,5,15,1,7,15,0,7,16,12,10,2,4,12,3,12,17,5,12,9,0,7,17,5,2,0,4,9,14,8,19,19,15,7,19,2,9,5,11,11,0,17,5,9,0,8,0"
3qupA01,"10,9,2,15,9,5,7,15,2,3,9,8,3,8,9,3,2,17,9,7,12,3,13,13,4,16,9,5,14,10,9,5,8,5,3,4,5,15,17,14,3,0,13,9,8,13,3,2,5,15,4,17,8,17,0,17,8,10,9,8,0,2,7,7,0,15,15,2,7,3,3,4,9,14"
1s68A02,"5,16,11,4,15,9,7,7,3,14,2,8,17,16,1,0,8,14,16,5,12,7,9,12,0,3,2,4,4,5,19,3,7,7,9,8,11,19,0,2,15,7,8,0,17,13,2,7,10,3,16,15,0,17,17,15,19,13,17,4,5,3,4,0,5,12,5,7,13,8,11,17,2,19,1,2,8,2,4,19,17,4,2,7,7,17,16,16,3,15,5,2,17,16,19,17,2,2,19,10,10,3,15,4,1,11,16,4,8,4,8,10,0"
2vl7A01,"10,3,17,9,8,9,13,9,14,13,18,13,0,3,8,9,5,3,0,7,11,0,9,8,6,5,8,16,9,9,9,11,0,8,12,5,9,5,8,16,17,4,17,3,17,9,5,10,13,9,8,8,8,17,9,7,4,16,14,16,6,15,13,9,2,15,7,19,8,11,0,8,9,9,5,9,8,16,5,4,9,14,0,11,9,8,2,8,2,17,7,0,10,16,19,12,19,9,4,13,8,12,7,14,11,15,17,4,1,11,8,2,2,1,9,8,9,3,2,19,9,7,17,7,2,3,0,6,11,9,9,3,0,2,8,18,4,16,15,2,17,11,13,9,7,3,2,0,9,11,17,8,16,4,8,17,9,10,15,5,16,9,12,3,15,9,16,9,16,11,15"
1ffyA02,"9,0,3,0,3,7,3,19,6,2,8,14,15,0,15,7,19,17,0,4,11,17,8,2,2,8,5,17,17,2,0,2,0,8,4,7,7,18,16,16,16,12,18,16,7,12,15,11,17,0,7,16,17,6,12,3,9,8,19,5,13,19,11,17,11,5,3,8,19,7,7,0,3,0,9,15,2,0,17,0,3,0,9,2,18,2,8,0,15,7,8,9,3,8,3,19,16,5,8,3,9,3,18,17,17,0,13,6,12,4,9,2,14,3,15,9,17,7,11,5,2,6,17,16,16,2,0,5,16,5,1,17,6,16,0,12,5,6,5,3,2,2,19,7,17,5,13,13,19,3,9,12,17,7,15,12,7,2,2,8,5,17,4,16,3,3,5,5,13,4,3,5,10,4,19,2,8,0,11,8,0,17,16,2,9,9,16,3,8,5,0,9,9,8,9,2,4,7,16,6,15,19,12,6,2,18,14"
3wiwA00,"5,2,2,18,9,8,8,15,16,8,16,0,17,7,13,9,16,14,0,0,13,16,19,16,12,5,10,11,12,14,15,17,11,12,2,5,16,17,14,9,0,12,12,14,2,18,16,16,5,4,4,12,5,16,9,18,19,5,19,3,9,15,5,2,8,11,9,0,0,3,0,8,14,4,16,9,0,9,2,16,7,13,19,17,8,2,16,6,2,9,5,4,10,9,19,1,15,19,5,11,0,19,14,17,16,5,2,8,7,19,9,8,12,9,3,11,5,0,0,11,9,19,0,14,4,11,8,8,17,5,0,7,14,15,18,2,4,5,6,18,13,4,12,17,7,7,2,11,9,10,11,9,3,19,9,19,18,0,5,8,3,4,11,8,12,3,18,4,2,0,0,8,16,6,0,17,16,16,10,8,11,6,4,14,8,2,19,15,15,19,6,17,7,15,19,2,16,9,15,5,8,17,9,13,14,3,16,6,13,5,9,16,11,3,15,0,18,0,14,5,13,0,18,5,9,19,5,19,16,10,15,19,8,2,16,8,2,8,8,4,7,3,6,0,3,6,7,0,0,4,7,10,11,6,12,0,10,12,0,2,8,7,12,9,18,2,4,2,17,6,11,14,2,14,15,12,14,2,0,15,0,0,0,17,7,0,15,0,9,9,2,9,15,16,13,17,8,2,5,13,8,19,4,8,4,0,3,2,7,9,8,16,9,15,15,2,3,19,9,0,8,12,5,3,11,13,4,4,7,9,8,6,15,17,5,0,9,9,19,11,15,3,7,2,16,12,9,11,19,0,2,19,19,19,9,3,0,9,8,14,19,0,3,7,8,8,7,2,9,8,16"
2gnoA02,"17,12,8,3,4,14,2,9,17,8,3,8,7,5,2,9,18,3,3,9,12,9,9,3,14,2,4,8,16,0,9,3,0,19,8,9,5,0,3,8,9,15,5,9,10,3,15,9,8,17,9,3,16,3,8,9,9,8,8,17"
1cr5A01,"10,2,16,14,16,14,6,9,8,17,15,11,1,12,11,11,15,19,0,9,0,11,17,0,0,17,15,12,11,2,4,12,11,11,7,19,7,7,7,2,11,9,4,17,4,16,16,14,6,15,11,2,7,12,12,5,16,7,5,4,11,5,11,13,14,16,18,5,5,18,15,9,11,13,2,17,13"
1sqgA04,"13,2,0,15,0,13,5,1,10,16,18,9,0,12,13,11,5,3,6,7,9,2,9,1,0,0,12,5,5,8,16,16,6,7,9,3,17,0,12,3,0,13,17,17,0,17,2,7,2,3,13,14,9,15,14,17,19,2,11,9,8,14,9,5,10,8,0,16,17,8,13,5,2,5,14,19,12,15,13,18,1,5,3,13,13,4,2,14,7,9,9,2,0,12,1,15,0,16,5,17,7,14,14,6,12,2,7,8,18,9,14,14,2,14,2,7,12,3,9,0,13,9,13,15,3,7,9,2,0,7,18,12,6,9,8,16,5,5,16,9,17,19,0,16,1,15,17,9,12,3,3,11,15,9,13,7,8,0,4,9,13,14,16,0,2,0,3,9,1,3,16,5,16,12,3,13,12,5,8,13,11,9,12,5,0,3,3,5,2,5,4,4,19,0,8,9,7,8"
2ijeS00,"5,12,9,5,15,0,9,3,7,0,3,13,9,16,9,9,2,6,9,17,4,8,15,7,12,19,3,3,4,4,5,13,5,18,10,8,0,3,8,19,3,14,16,12,19,7,10,8,16,16,8,6,4,11,6,17,15,11,4,7,0,15,3,7,7,14,11,3,2,7,15,0,14,0,15,0,7,3,8,18,17,0,17,0,2,7,1,14,1,9,6,11,19,11,0,17,9,3,7,16,15,15,7,11,14,15,0,7,4,14,9,8,8,16,18,9,8,17,15,8,13,16,8,15,9,9,2,8,9,13,8,9,17,15,15,2,5,14,4,8,11,9,14,3,15,9,14,11,1,2,12,12,1,17,12,19,9,5,10,19,9,16,2,9,17,4,7,3,3,5,16,12,11,19,16,3,2,5,9,17,11,4,15,8,10,14,10,7,15,6,7,7,14,3,7,14,13,4,13,13,16,16,19,8,7,2,12,13,12,8,17,7,13,19,9,9,2,3,15,4,10,9,2,3,3,15,9,19,3,15,15,9,9,7,3,12,8"
5yrzB00,"12,10,16,13,8,3,10,17,8,9,9,16,0,6,5,18,7,8,16,14,5,5,8,5,15,6,7,8,10,3,8,13,5,3,14,12,7,16,7,9,6,5,3,9,11,8,19,16,3,14,5,7,14,8,13,0,5,9"
1u02A01,"10,15,9,7,4,9,2,19,2,5,16,9,17,12,7,7,10,11,12,3,3,15,19,0,2,0,5,9,9,15,9,7,15,2,9,8,3,14,4,2,16,19,7,17,16,5,14,15,12,3,3,7,15,14,4,9,12,9,2,7,11,10,7,1,19,6,5,0,1,15,8,7,11,5,13,7,17,19,11,11,5,5,17,11,8,5,15,0,7,14,15,17,14,5,3,14,12,0,7,7,0,5,2,2,0,16,2,3,0,0,4,3,0,11,2,2,0,9,16,7,8,17,5,3,5,3,16,6,0,8,4,6,17,0,2,19,7,3,10,14,8,7,9,8,4,7,3,10,9,5,17,13,8"
3otiA01,"14,6,10,14,17,9,4,17,15,15,12,5,7,5,6,9,4,12,9,7,13,9,0,18,5,4,14,16,0,5,6,2,17,9,7,0,17,0,3,6,0,2,14,0,0,0,0,5,9,3,17,17,2,17,0,12,2,19,15,0,17,8,17,4,3,13,17,0,8,2,11,12,14,4,0,3,16,17,0,16,14,12,0,7,2,9,3,3,18,5,17,13,7,0,0,17,11,14,12,9,17,2,5,16,10,0,9,17,2,2,19,14,12,2,9,17,17,19,3,13,5,0,16,17,5,9,9,0,0,2,14,0,5,17,12,0,17,13,14,11,13,15,0,18,14,16,14,5,10,6,14,15,7,0,15,4,9,16,2,9,10,2,8,6,13,17,15,9,12,3,12,17,0,16,7,3,15,4,12,12,15,9,9,9,3,0,3,12,3,5,18,4,10,14,18,17,12,19,5,5,5,0,17,9,0,9,12,16,12,0,3,16,17,14,14,7,17,3,14,7,15"
1ywyA00,"10,15,7,3,7,2,15,3,13,5,17,1,15,17,3,7,3,5,15,14,6,14,0,12,17,2,15,9,14,7,5,16,2,0,3,0,14,9,15,17,9,19,7,2,5,8,14,9,6,7,15,3,3,2,0,13,14,9,17,17,0,5,0,3,2,13,14,14,6,9,10,0,2,2"
3rcnA01,"15,0,4,6,13,9,7,12,0,12,18,15,4,15,0,5,16,5,3,9,3,9,2,0,5,16,15,17,5,0,2,12,3,9,14,5,12,14,14,18,9,16,14,0,9,5,5,0,16,5,18,2,9,0,12,0,12,0,14,3,0,5,7,14,9,9,9,2,12,15,9,2,0,3,0,19,14,9,3,17,15,2,0,17,17,7,15,0,5,5,0,0,5,0,4,19,5,0,13,16,9,9,13,9,9,5,12,0,0,9,14,13,0,12,17,17,0,17,3,5,18,15,17,12,14,17,15,17,3,2,8"
2hfvA01,"5,6,9,14,3,9,9,14,16,11,2,0,17,9,9,15,0,17,5,0,9,9,2,5,0,2,7,5,6,9,17,9,2,13,11,10,15,7,9,3,5,15,9,5,17,7,12,14,14,17,9,17,6,3,2,2,9,0,5,0,14,14,9,9,16,2,0,5,9,0,6,3,9,14,15,2,2"
5aa5A02,"14,16,17,6,2,5,1,2,14,0,5,15,19,3,13,0,7,4,0,16,3,19,5,11,12,11,1,7,17,8,9,5,1,18,5,12,17,17,13,1,11,17,12,8,14,5,18,7,0,5,17,5,5,1,12,11,17,5,5,7,1,7,5,1,16,10,12,5,4,12,2,8,4,10,12,4,10,2,0"
1iw7D11,"19,17,3,17,16,2,12,5,2,15,14,9,9,3,5,13,17,9,3,8,18,2,17,3,0,9,11,3,14,9,7,0,3,5,8,16,12,17,0,18,8,12,9,9"
5lhrA02,"12,18,4,0,0,7,19,13,8,11,8,5,5,15,12,12,15,4,8,1,5,5,15,9,7,15,12,1,18,17,0,15,0,0,6,1,4,7,13,9,12,8,8,3,11,19,17,17,19,9,5,13,15,8,3,15,15,19,11,12,5,3,10,8,4,3,17,3,13,9,7,9,6,3,19,19,14,3,2,15,9,0,19,6,11,2,7,0,9,9,8,7,14,16,15,16,5,13,1,0,13,12,15,14,15,7,13,16,6,4,9,2,18,7,13,15,6"
4gi5A00,"15,10,8,17,9,9,7,19,0,6,12,3,12,14,15,9,11,5,0,9,8,11,4,0,7,14,6,9,13,13,0,5,6,3,17,13,17,15,2,9,19,0,10,14,18,8,0,5,19,2,0,2,2,15,5,0,12,12,17,5,3,4,18,14,12,16,9,2,15,8,13,0,4,0,13,5,16,13,15,0,2,7,17,0,3,13,3,8,9,9,18,0,2,16,17,7,4,13,4,12,9,18,18,4,15,10,12,0,7,10,8,5,18,7,2,14,17,19,0,18,5,4,0,19,5,17,5,3,6,15,2,14,6,18,5,2,14,19,5,3,5,16,4,17,5,8,14,0,10,9,7,17,16,0,5,5,18,0,3,6,19,15,12,14,5,7,11,5,12,7,2,2,7,9,4,12,7,13,6,5,10,9,4,19,12,5,4,3,17,9,12,12,9,17,4,19,14,16,2,8,16,2,0,5,13,4,0,2,13,1,0,0,9,0,3,14,9,2,16,9,18,13,16,3,12,7,12,4,14,14,13,11,6,5,2,19,9,7,12,15,9,16,9,14,12,3,9,0,12,5,13,15,5,9,0,17,6,9,0"
3zvqA00,"8,17,4,5,14,1,3,9,0,0,0,10,8,14,6,5,9,2,11,19,14,5,19,15,9,5,11,18,17,1,0,0,8,4,3,15,11,4,11,16,13,0,16,11,14,11,16,2,5,15,16,2,19,5,7,9,13,7,11,15,14,18,18,1,11,2,5,14,16,12"
1sqgA01,"10,8,8,13,14,11,9,14,15,10,0,0,13,0,17,3,13,17,17,3,13,5,13,15,9,15,11,7,9,12,12,9,13,13,8,17,15,2,8,2,8,0,9,9,13,3,9,1,4,5,17,9,14,16,9,15,13,9,2,18,9,7,11,8,9,10,0,14,12,10,16,5,8,13,14,16,17,6,19,9,7,10,17,5,9,19,13,9,9,19,16,14,7,12,12,6,0,0,9,0,3,16,17,3,5,0,7,0,7,8,14,12,13,9,8,5,9,7,11,5,17,9,14,13,4,13,14,13,13,3,3,9,9,0,3,4,11,0,15,2,0"
3jvvA01,"10,2,7,16,3,9,9,0,4,15,0,8,13,5,0,15,2,9,6,9,15,0,5,9,12,12,10,7,14,17,2,5,2,17,14,14,7,11,9,12,12,9,3,6,8,13,17,6,0,9,7,19,2,7,10,11,2,8,13,14,8,2,4,3,3,4,9,3,16,2,4,15,4,3,17,12,5,17,0,14,4,14,17,11,0,4,11,13,11,14,5,0,5,0,17,4,14,16,7,12"
1wohA00,"10,15,5,12,0,6,9,12,19,5,5,7,12,16,4,0,14,0,12,9,17,13,12,2,5,2,18,13,0,2,17,0,0,9,5,17,12,4,2,7,0,9,5,4,14,12,5,0,14,4,0,12,14,0,9,14,3,0,15,9,14,15,17,12,12,4,16,5,9,2,5,8,16,14,9,13,5,17,16,4,0,2,0,5,2,17,7,9,12,15,9,3,12,13,9,0,6,2,14,7,16,3,0,0,14,13,17,14,5,14,1,14,17,12,17,4,9,5,5,2,6,15,17,15,19,12,9,9,14,0,4,0,2,17,12,2,9,6,17,17,13,9,2,0,6,9,2,4,16,2,16,14,11,2,16,8,18,15,11,15,15,12,4,14,14,0,1,3,0,9,12,11,9,17,6,7,16,16,17,5,9,14,5,9,14,4,2,12,3,0,17,0,0,0,14,0,14,5,6,16,7,7,12,10,2,2,17,16,0,2,9,0,5,17,9,0,13,9,12,14,5,13,11,17,19,4,15,17,2,17,2,5,4,2,12,0,17,7,12,5,16,15,15,12,3,12,2,5,9,16,19,0,13,5,10,8,7,9,0,0,0,0,0,11,11,16,17,17,5,9,2,9,17,3,9,0,12,11,9,2,12,16,5,14,15,3,9,9,10,0,14,9,17,10,3,16,9,1,3,17,4,2,6"
3ulkA02,"15,4,17,0,3,17,8,15,2,9,10,5,3,13,16,7,9,1,5,10,9,13,0,5,15,9,9,1,4,2,8,9,17,3,3,5,16,2,12,0,19,0,3,8,9,7,13,4,5,18,3,16,7,16,3,0,9,8,13,5,5,7,16,9,10,10,2,14,9,15,11,12,0,8,9,14,0,19,0,9,15,3,13,9,8,3,7,10,0,12,9,4,13,8,6,10,2,2,7,7,15,5,3,4,15,15,5,10,10,0,2,18,0,11,2,2,8,8,9,9,16,18,14,3,3,16,5,8,16,0,4,3,16,0,12,13,19,3,5,8,7,5,3,13,3,19,4,2,8,5,17,9,10,7,0,10,17,8,0,5,17,3,9,0,4,3,16,10,17,2,15,5,7,7,3,3,15,0,19,19,3,15,9,6,3,9,12,9,7,0,11,16,7,0,14,8,14,9,19,3,10,11,17,17,7,15,2,16,0,3,19,5,11,19,9,4,15,19,0,1,17,12,9,9,8,12,4,10,0,3,9,13,12,5,2,9,5,8,0,7,12,3,5,0,17,2,11,5,13,9,14,2,17,11,3,0,7,14,15,6,0,7,3,13,17,5,8,8,9,14,5,19,10,16,2,10,8,14,7,0,17"
3lvqE02,"3,12,13,14,9,18,16,0,7,1,11,14,2,9,9,15,17,9,3,0,4,0,11,5,13,2,4,5,13,12,9,12,5,12,2,0,13,0,12,3,3,9,17,9,6,9,0,17,8,17,0,11,13,0,15,9,12,9,17,2,4,7,7,13,11,5,5,6,9,2,0,8,0,0"
2dbyA02,"2,3,14,9,19,0,9,13,14,16,4,0,8,5,3,14,17,12,12,17,17,12,9,9,16,4,4,16,0,5,3,8,3,17,14,0,18,16,17,14,14,5,16,8,0,12,14,0,0,5,3,7,6,15,2,10,3,14,5,4,7,14,0,3,17,7,12,18,2,8,9,17,3,0,5,5,18,0,14,0,8,3,14,5,18,17,14,9,3,5,8,2,19,3,17,13,2,5,2,17,7,19,17,9,4"
1auvB02,"0,0,14,17,9,9,17,7,2,3,12,6,16,2,18,0,8,19,4,8,5,8,8,7,6,5,3,7,2,7,8,17,3,13,0,3,4,15,2,9,11,9,17,0,6,0,11,5,5,4,15,17,2,10,3,17,9,14,11,5,17,8,17,17,14,15,9,8,12,2,4,17,9,7,14,13,6,0,4,15,10,0,14,11,5,2,19,14,15,9,17,7,5,9,13,19,0,5,7,12,15,7,11,9,7,5,2,6,13,2,3,2,8,13,9,7"
2x1wD00,"0,6,19,11,16,3,7,9,8,15,7,2,11,3,18,14,8,16,13,1,10,12,14,3,17,0,7,2,17,5,8,3,4,5,17,0,16,11,16,4,4,8,12,12,1,17,15,17,19,14,1,5,5,1,1,11,15,3,5,9,13,1,10,11,16,15,16,15,19,9,15,8,16,9,4,3,7,16,17,12,9,15,13,5,12,8,12,17,16,7,15,4,0,11,6,16,15,1,14"
2qmxA02,"3,6,1,9,9,5,9,12,5,0,15,17,3,16,0,16,8,0,10,15,6,12,13,0,9,17,13,1,6,11,4,4,0,16,6,12,13,7,14,0,3,0,0,19,2,16,0,5,15,0,8,10,17,0,3,15,14,2,8,15,0,9,0,7,0,15,8,14,0,5,3,9,19,5,9,2,7,9,8,3,11,9,0,2,3,3"
2dkaB01,"10,15,7,3,13,16,9,15,13,19,9,12,15,6,12,8,12,13,5,17,16,4,16,19,5,16,0,5,4,14,10,8,0,2,8,9,2,19,17,16,4,16,17,5,7,7,0,15,9,14,15,8,19,9,13,5,8,16,17,5,17,10,7,16,0,15,6,11,12,12,3,2,11,5,17,8,17,17,2,12,9,5,15,10,9,3,15,15,18,3,8,19,0,16,2,9,0,11,0,15,12,15,12,15,11,2,15,3,5,3,8,11,15,9,17,3,17,7,8,11,9,17,15,2,9,8,7,2,9,15,7,12,0,11,17,17,7,0,14,2,15,14,3,15,15,12,0,9,15,10,0,16,7,2,5,4,13,15,17,12,11"
