objid,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,type
1237680474978255694,338.606205563553,30.5051548063734,25.36417,24.23242,20.78447,19.64873,19.17309,GALAXY
1237665440995541324,235.403041599964,19.430736849741,18.83048,-9999.0,17.26849,16.97509,16.86393,GALAXY
1237659161205277852,248.685976224043,33.1369658136084,24.68632,24.80058,21.7544,20.75249,-9999.0,GALAXY
1237658493889938085,179.974132002073,10.8257283189917,25.48332,-9999.0,20.01225,19.17323,18.68457,GALAXY
1237667538545869856,153.857110675663,22.4028057963896,23.43433,22.64565,-9999.0,21.05471,20.60382,GALAXY
1237679253065171863,44.3816758688683,-4.8080621060959,22.83846,22.83636,22.74321,21.6031,21.81129,GALAXY
1237653613184942500,140.266849245866,53.5744753582059,-9999.0,-9999.0,19.54056,-9999.0,18.16596,GALAXY
1237655499206819936,216.292165667351,-1.80369835469517,-9999.0,16.69807,16.42006,16.08368,16.01217,GALAXY
1237655464308703452,199.959180138718,61.3754493861908,18.66421,16.77708,15.88666,15.47602,15.1588,GALAXY
1237678858472849752,2.82321551707389,12.0539515639487,-9999.0,21.65107,-9999.0,18.96901,18.41271,GALAXY
1237648721223745576,164.054890776617,-0.186870736359101,23.69015,22.3575,20.9258,19.92357,-9999.0,GALAXY
1237648722830033409,154.204401445309,1.19392878010418,24.48632,21.81262,20.33148,19.56784,19.04017,GALAXY
1237680332711986118,354.948830341081,29.8125359517596,-9999.0,22.13818,-9999.0,-9999.0,19.03243,GALAXY
1237678880466863172,321.387230652623,-2.01739215834039,23.74091,22.10271,20.35761,19.55127,-9999.0,GALAXY
1237679461362827762,20.1639323596545,20.1407095583801,-9999.0,-9999.0,-9999.0,18.01014,17.62953,GALAXY
1237661069265010766,189.159250576625,14.7043804943715,20.77249,18.54036,17.45439,-9999.0,-9999.0,GALAXY
1237668624091840823,198.412092277842,17.0112056584037,-9999.0,21.81421,20.53148,19.3795,18.80583,GALAXY
1237661362915705027,223.940507510823,41.3439764093701,-9999.0,18.68083,17.71667,-9999.0,17.03104,GALAXY
1237665549964608359,218.003654290848,24.114385742439,-9999.0,21.9245,20.29807,19.33529,-9999.0,GALAXY
1237651225708986671,258.315861556568,58.7403867816821,-9999.0,-9999.0,17.72574,17.2754,16.89942,GALAXY
1237664817674190926,175.446315104632,36.2589779140422,-9999.0,15.99416,-9999.0,14.78783,14.4594,GALAXY
1237668350292787210,236.552588453179,11.5570044356721,-9999.0,18.67331,17.74685,17.35644,17.03507,GALAXY
1237678890128835012,19.6441835091859,-1.8389731797586,23.33415,23.00185,22.42698,22.04752,22.01783,GALAXY
1237658205036544266,146.30828889154,43.1910197096926,20.72439,18.86077,17.54698,17.03805,16.6781,GALAXY
1237657190904759221,358.990179509684,-0.114353372878134,24.0832,22.957,21.39765,20.23545,-9999.0,GALAXY
1237667210515316875,149.217150508252,24.2279874420425,18.348,16.38178,-9999.0,-9999.0,14.6886,GALAXY
1237679478015918659,21.6729649691071,21.8820921507073,22.20863,22.17025,21.2634,20.56735,20.38983,GALAXY
1237661149768908885,198.907818587654,47.9397111562091,18.77456,16.66704,15.79415,15.31066,-9999.0,GALAXY
1237662224624517737,238.251858882342,26.2569940248894,23.66653,21.54182,19.62044,18.88686,18.38551,GALAXY
1237661434309836897,189.946921081501,47.3723910805282,-9999.0,17.8196,17.13363,-9999.0,-9999.0,GALAXY
1237660343928947075,127.366451935791,30.4797859606071,-9999.0,17.69137,17.32179,17.06417,16.87514,GALAXY
1237654611217023617,192.417353294344,65.8679802455613,22.92027,21.75731,-9999.0,19.30803,18.96653,GALAXY
1237655465391948691,235.535947375981,51.3719948234742,23.87331,-9999.0,20.63204,19.56285,19.0888,GALAXY
1237665569299891144,258.238391145874,36.4102532395908,26.45889,-9999.0,-9999.0,19.53951,-9999.0,GALAXY
1237668298204316379,185.465394123096,20.1440500890945,24.06245,-9999.0,-9999.0,19.50659,19.10984,GALAXY
1237668294447137248,170.001844889672,19.9395175936047,-9999.0,-9999.0,-9999.0,19.29117,18.93149,GALAXY
1237662301364158720,223.418867806784,44.9643829590143,22.82128,20.88738,19.04611,18.39881,17.98957,GALAXY
1237661151378538576,195.806354981476,49.5359658881578,25.6394,21.6878,20.26632,19.50619,19.16416,GALAXY
1237655463783171028,238.880412142031,47.5332958519382,-9999.0,-9999.0,-9999.0,20.47056,19.81712,GALAXY
1237663531327947445,114.390654562958,43.4713165955515,22.8321,21.52876,19.92914,-9999.0,18.64508,GALAXY
1237665531707130398,202.17143448702,26.3860694216209,-9999.0,21.70432,20.27538,19.43566,18.80841,GALAXY
1237661416068808833,224.504759391059,49.1083328005324,19.20826,17.28773,16.27128,-9999.0,15.49302,GALAXY
1237655370905288910,215.940631500465,59.6718311191455,-9999.0,18.98529,17.52226,16.93307,16.55861,GALAXY
1237658802581012664,208.84270618317,53.1392563739266,19.47471,18.0065,17.16135,16.695,-9999.0,GALAXY
1237662301367174171,231.392037256725,41.2830310992694,25.8838,-9999.0,-9999.0,20.80651,19.96587,GALAXY
1237654601029649103,157.240822276313,4.10708865886592,24.01067,22.37823,20.66282,19.52925,18.95129,GALAXY
1237659935363170888,3.90625750292696,33.5440667488031,22.84063,20.53091,18.52993,17.87254,17.43877,GALAXY
1237669770301735713,33.1430974511475,-4.47532440952878,23.77583,22.51521,20.81116,-9999.0,19.3316,GALAXY
1237661970654691618,198.861429683325,6.59234649765112,19.82789,-9999.0,-9999.0,16.50506,16.1568,GALAXY
1237678600769110670,1.79259351390749,16.8695558212203,23.56717,21.66605,20.27808,19.46896,18.86485,GALAXY
1237663531338891478,140.289203509388,63.659814701696,-9999.0,18.85565,-9999.0,17.298,16.91693,GALAXY
1237648705657897089,199.527668511959,0.910969748634893,20.08411,18.16952,-9999.0,-9999.0,16.45489,GALAXY
1237672766051254290,347.586788285248,24.5609622541014,23.32678,22.21894,20.56176,-9999.0,19.36384,GALAXY
1237667536396681421,150.187760103427,19.731600777278,20.635,18.6359,-9999.0,-9999.0,16.48385,GALAXY
1237663204921114916,15.9214727881412,0.789017950525309,21.72835,-9999.0,20.69879,19.9817,19.71787,GALAXY
1237680472828216625,332.708918876142,27.3776860738291,23.1741,22.30664,20.23232,19.24444,18.62913,GALAXY
1237678622782390515,41.6879527084529,3.81857308000257,19.82814,17.46704,16.467,-9999.0,15.65882,GALAXY
1237653614257963264,137.342652114699,53.1539893911801,20.46121,-9999.0,17.61291,-9999.0,-9999.0,GALAXY
1237658313481781638,202.60941940616,60.0238559850997,-9999.0,-9999.0,-9999.0,19.26852,19.16866,GALAXY
1237669516900565581,349.876993210891,6.50764492411503,23.04008,22.38555,20.71975,19.70325,19.28928,GALAXY
1237668585967387071,163.18554085322,16.5692494285391,23.16342,21.09504,18.92228,-9999.0,17.67059,GALAXY
1237657192517599424,4.00322433921161,1.11346706156322,23.09625,20.48774,18.79371,-9999.0,17.86801,GALAXY
1237679027037340254,327.963313743071,-1.95032598279885,27.2739,21.92413,19.82733,18.95777,18.65444,GALAXY
1237657858213216365,153.639827420879,49.3887061919832,18.89341,-9999.0,17.16666,16.78466,16.59031,GALAXY
1237666226953912621,253.504112957937,28.1820452992402,18.62218,17.57915,17.09527,16.7508,16.58365,GALAXY
1237660961863107360,132.072327564617,31.0761403571395,23.51712,-9999.0,-9999.0,18.99928,18.62299,GALAXY
1237651273514483844,204.553783762139,66.875331030832,18.93777,17.86807,17.47653,17.20165,17.01178,GALAXY
1237678860625445468,14.9442442105445,13.3731830738199,21.48931,20.99594,-9999.0,18.78843,18.32529,GALAXY
1237667733955412967,145.091935501529,16.7526463185344,23.9318,23.23543,22.69352,21.17923,-9999.0,GALAXY
1237679541364261265,30.483861194333,19.6995120764317,21.56307,20.21465,18.91615,-9999.0,17.99078,GALAXY
1237655468065096125,235.442155467358,0.878314680580854,20.0363,18.10935,17.06747,16.50348,16.05689,GALAXY
1237679254673555818,39.1370689477755,-3.92187463993735,26.10076,-9999.0,22.87869,-9999.0,19.73486,GALAXY
1237667536930865194,143.764670977943,18.4943328467216,18.46407,-9999.0,24.80204,24.36181,22.82691,GALAXY
1237679435600495305,19.0045692627344,-1.9563225700079,22.72065,-9999.0,-9999.0,21.16673,20.88079,GALAXY
1237654382512439911,131.345589305522,48.9680924513467,23.93714,21.41415,-9999.0,18.84228,18.38204,GALAXY
1237663783672415155,27.2212915255972,-0.27060113901785,23.9732,22.78011,21.47803,20.37927,19.71428,GALAXY
1237659162815824206,249.733493030283,34.1439957165525,20.40532,18.36329,17.32164,16.88256,16.51115,GALAXY
1237657772320293555,148.533108098587,53.0690155254647,25.79327,21.95685,20.37069,19.46763,-9999.0,GALAXY
1237651066277986830,177.282632646851,64.7095622423793,25.99061,22.24692,20.41055,-9999.0,19.14411,GALAXY
1237674367527945365,113.253237559186,33.0444078102643,22.61086,21.7556,20.48867,19.61533,-9999.0,GALAXY
1237662498929311758,231.831039796815,40.9331686405546,23.44624,-9999.0,19.22183,18.5181,18.29838,GALAXY
1237678807996433318,27.5395552416622,33.2231166830498,23.99122,24.46026,23.30527,20.82151,-9999.0,GALAXY
1237680484100473828,2.87510957205768,31.0937291457876,25.8194,24.75156,21.91561,20.62252,19.82421,GALAXY
1237665128545124455,188.252960094212,35.1411463477843,-9999.0,16.82423,15.86475,15.4478,-9999.0,GALAXY
1237661813347123403,181.478269314838,12.9478644025366,22.46926,20.22866,18.66156,18.08982,-9999.0,GALAXY
1237678905701303050,342.777277690205,8.50215901527504,-9999.0,21.98389,20.54741,-9999.0,19.31613,GALAXY
1237660585519612244,155.741789337583,9.83916580936196,26.26171,21.63963,20.08841,19.30006,18.97357,GALAXY
1237655369818243264,154.343056883512,58.809420276167,-9999.0,20.32432,-9999.0,18.16248,-9999.0,GALAXY
1237656567581311570,326.437604275183,-0.679889644509366,24.65895,23.4515,21.2959,20.03863,-9999.0,GALAXY
1237680306931237873,327.867776098571,22.8536271582826,-9999.0,22.62565,20.64278,19.70251,-9999.0,GALAXY
1237667734503031068,170.695285752698,21.4415728991501,20.7269,18.54768,17.31485,16.79869,16.41727,GALAXY
1237665565548216495,248.446319736893,11.1850751872733,24.02707,19.80174,18.28439,17.67027,17.29702,GALAXY
1237678619555660725,337.944197016783,2.71345470118159,23.95738,-9999.0,19.36682,18.74137,18.32485,GALAXY
1237668706223194792,248.769911300081,14.6950248599901,22.0897,20.46968,18.89116,18.23251,17.81264,GALAXY
1237680299425857778,353.131521917414,23.0858385750836,19.37253,17.3845,16.43657,15.9923,-9999.0,GALAXY
1237668331490050213,217.671968722283,14.2327865644042,19.28196,17.29181,16.34142,15.92185,-9999.0,GALAXY
1237654879651561628,188.082559889261,4.51455658527944,18.47786,16.85522,16.01859,15.58077,15.22762,GALAXY
1237666407921680388,36.7866535435185,-0.0383541393949583,21.89236,19.94006,18.27254,17.68326,17.31393,GALAXY
1237658298985087305,130.868278606273,4.06921352290257,-9999.0,18.75514,17.58154,17.10365,16.74188,GALAXY
1237678597549130041,349.704063073298,2.68615598986588,26.35884,-9999.0,20.69909,19.70285,19.14483,GALAXY
1237658299518550841,123.140815837826,3.59620651356659,-9999.0,18.8668,-9999.0,17.08814,16.7424,GALAXY
1237663915726013211,115.582965616845,45.7033504918499,26.70571,21.70026,19.92284,19.24986,18.80861,GALAXY
1237666407365607599,352.976835213695,-0.539900106907415,21.81291,19.66507,17.92273,17.33483,16.97177,GALAXY
1237657189840585266,20.8728195559699,-0.908762925960625,23.5611,23.06412,22.68795,21.79749,21.20751,GALAXY
1237658299518420503,122.836691848203,3.72237586202397,22.39103,21.82295,20.28067,19.43909,-9999.0,GALAXY
1237661417672933550,202.743153918269,56.2787530851675,22.50799,19.87844,18.30377,17.71823,17.33909,GALAXY
1237665442069283223,235.676069117339,20.257975205382,25.27765,-9999.0,-9999.0,19.5983,19.1262,GALAXY
1237660585515221872,145.644986762845,8.92070061125149,22.73195,22.79901,21.07549,19.90732,19.27036,GALAXY
1237662239099454569,236.79499653049,7.35833963105488,25.69156,22.30406,20.19232,19.22728,18.84639,GALAXY
1237655107309273221,206.761872921957,57.4021016004082,20.58523,18.54905,17.50195,17.06948,16.70564,GALAXY
1237678905179636274,17.8924252002712,8.50000809095803,-9999.0,-9999.0,19.9328,19.32521,19.07966,GALAXY
1237662501076402661,232.074554107498,42.7584866343312,-9999.0,22.0809,20.44125,19.49888,19.21086,GALAXY
1237680473366070254,334.999683184218,28.2478139173449,-9999.0,21.67258,21.31441,21.21686,21.26701,GALAXY
1237658611439894618,156.275821985233,45.0592964346464,20.5172,18.42082,-9999.0,16.85511,16.53973,GALAXY
1237667551954272397,161.00453632997,24.3460437392195,22.1076,20.91789,-9999.0,-9999.0,18.01187,GALAXY
1237678881025425866,10.9639823566107,-2.27687783540086,21.68403,22.24793,21.86388,-9999.0,21.49871,GALAXY
1237680001450574564,31.6769633921039,-1.54563698574918,23.20953,21.19704,19.83644,-9999.0,18.61891,GALAXY
1237661950254448990,184.650616669025,12.7789003324228,24.44582,22.51876,20.60065,19.74772,19.40402,GALAXY
1237662697578431960,247.642655558102,19.4729136048116,23.2785,21.3305,19.50596,-9999.0,18.37776,GALAXY
1237663784215052705,40.2986770445337,0.0113387339198544,23.85291,22.93879,22.95911,22.0341,21.83568,GALAXY
1237649918966235303,16.1994279534122,14.0824109275991,20.82205,-9999.0,17.43947,16.90373,16.40088,GALAXY
1237661357545095666,187.275043582333,47.629106997663,22.69937,20.56945,19.34686,18.81277,18.53883,GALAXY
1237671992953077913,207.310204579383,-0.144354582937091,21.27749,19.41798,17.96499,17.3779,17.02301,GALAXY
1237662224066478233,181.95036035839,39.1281204879383,-9999.0,-9999.0,21.5809,21.24151,21.45672,GALAXY
1237664878877672029,145.964921494579,30.6822342051958,-9999.0,22.68397,-9999.0,-9999.0,20.84397,GALAXY
1237658203978138440,197.126042365374,48.750823005024,24.6307,23.23472,21.521,-9999.0,19.84693,GALAXY
1237662701333185291,256.367389129748,40.6905841625356,26.3066,22.10371,-9999.0,-9999.0,18.97545,GALAXY
1237678596468376171,333.715642757546,1.60186794642211,22.72772,-9999.0,22.06201,21.45947,21.49901,GALAXY
1237665367432167540,165.01698122983,30.0536385068818,17.69713,15.80805,14.95408,-9999.0,-9999.0,GALAXY
1237665330920358230,169.440008035909,32.1613606393015,21.95336,21.89682,20.38384,19.46288,-9999.0,GALAXY
1237667253458175026,133.671782825699,19.2905810413089,22.75489,23.40644,22.54819,21.81356,21.6355,GALAXY
1237665231057781194,241.42234490837,20.7894466582246,24.00215,21.88392,-9999.0,19.27417,18.63998,GALAXY
1237667734490251471,140.373165471803,15.861066172967,19.51398,17.39401,16.34449,15.87416,15.49662,GALAXY
1237663238739460292,51.2341322823858,0.0685720226825952,21.4395,19.20601,17.75931,17.198,16.80067,GALAXY
1237651494685115042,122.894162889555,46.9415878253262,23.03316,23.20049,21.30408,20.45202,19.93618,GALAXY
1237679318018163306,6.02132085618416,9.40692974049043,23.32019,21.86995,20.10467,-9999.0,18.34538,GALAXY
1237660765381525714,146.227996619864,38.5398688577399,19.859,18.08015,17.20998,16.83051,16.54712,GALAXY
1237665129087042323,202.338179515906,34.2544043523817,-9999.0,22.21259,20.67536,19.76514,19.40769,GALAXY
1237663458316256865,323.793314404909,0.46794419905949,24.02283,-9999.0,23.45319,22.29807,21.99007,GALAXY
1237668293910265990,170.049941224614,19.4184831207642,19.16623,17.89467,17.03671,16.58497,-9999.0,GALAXY
1237678617940721977,328.076446682136,1.23891755968185,-9999.0,19.05459,17.88987,17.33023,17.00076,GALAXY
1237665025441071162,182.446036523586,35.3879271024435,18.1449,-9999.0,-9999.0,15.67451,15.39442,GALAXY
1237661970650432448,189.075219427622,6.64480623939618,24.37916,22.28395,20.68466,-9999.0,18.92673,GALAXY
1237678600236499637,11.9073265687518,16.528584543991,-9999.0,22.32464,20.78683,19.817,-9999.0,GALAXY
1237665178447577388,214.534725154823,27.9721125616819,18.88909,-9999.0,-9999.0,16.74058,16.49468,GALAXY
1237667486455628549,137.0258642057,17.6825619866394,24.52152,24.57246,22.83553,22.20389,-9999.0,GALAXY
1237664871899856908,148.605512375098,33.3369924032546,19.65248,-9999.0,16.83017,16.39984,16.04719,GALAXY
1237661360767042189,219.705706731683,41.0917364346284,22.3758,-9999.0,20.42789,19.49012,-9999.0,GALAXY
1237658802581274649,209.687503896212,52.8902772670388,20.74231,18.81936,17.59816,17.08434,16.7391,GALAXY
1237678806381560418,15.8077210472423,33.6399335644459,23.28064,21.68043,-9999.0,-9999.0,18.53615,GALAXY
1237655464312438910,216.008530239113,58.4442300122662,19.68821,17.71566,16.74563,-9999.0,15.98936,GALAXY
1237661383305134780,135.617592982137,30.9664573466431,23.79116,22.80557,22.32302,21.72161,21.91181,GALAXY
1237650762397647504,196.225969152538,-2.0018124047672,-9999.0,20.53394,18.84934,18.25154,17.87517,GALAXY
1237678600774025849,13.5582337284235,16.8063092599907,25.3192,22.73822,21.35177,20.09726,19.65673,GALAXY
1237651250940085690,114.479642468135,35.3022589884152,23.97854,-9999.0,-9999.0,20.45615,19.74101,GALAXY
1237655368752693558,191.8813976369,61.2845756675018,22.42468,-9999.0,20.63634,19.78327,19.44419,GALAXY
1237662303525536838,254.876586200319,25.7343828237561,22.64901,22.02742,20.43535,19.61903,19.24195,GALAXY
1237658203972829379,178.627403706969,49.3541496411289,-9999.0,17.71967,16.78812,16.32387,15.9573,GALAXY
1237679434524918351,14.7546495223111,-2.78062930988217,24.59017,-9999.0,20.58706,19.64013,19.20697,GALAXY
1237665442598092939,216.807684455056,26.5867013892363,20.19926,18.12384,16.88444,16.40414,-9999.0,GALAXY
1237667254012150059,175.285913879634,29.5536201851538,25.02343,21.62411,20.06643,19.0867,18.58686,GALAXY
1237664337180098587,179.226651335033,36.7197822930942,-9999.0,-9999.0,21.20534,20.17165,19.47524,GALAXY
1237663788488983687,113.542207218505,45.8600437622681,23.60142,23.61789,-9999.0,20.42543,19.9242,GALAXY
1237662501075222717,229.064595017821,44.185766896054,-9999.0,18.0832,17.11814,-9999.0,16.34979,GALAXY
1237658493356409152,187.708617852267,10.511614113868,20.4863,18.56129,17.3971,16.90416,16.58696,GALAXY
1237663784748777684,33.1827285441468,0.540215763576254,-9999.0,19.8337,19.2159,18.80426,18.65461,GALAXY
1237652942095515887,345.862067286996,13.2761753066612,21.43754,-9999.0,18.12818,-9999.0,-9999.0,GALAXY
1237680479804588871,1.9697743284014,33.7162293467035,-9999.0,-9999.0,20.36809,19.54269,19.1011,GALAXY
1237662263245996254,221.725677861577,7.81725793751425,19.52569,17.67818,16.7066,16.27834,15.90602,GALAXY
1237651494684000945,120.764639854922,44.8417461899883,22.59389,22.40969,20.81996,19.89085,19.56861,GALAXY
1237678597552406732,357.23041514695,2.74972955501752,-9999.0,19.99673,18.41216,17.81834,17.49775,GALAXY
1237680528670393394,353.560731673793,28.4781717181172,-9999.0,23.18879,21.23106,20.0227,19.45047,GALAXY
1237663529723559994,127.766345179147,54.8301436093124,-9999.0,-9999.0,17.36161,26.43171,-9999.0,GALAXY
1237669518512422997,352.725935801406,7.76115239018908,21.84655,-9999.0,20.61587,20.71253,-9999.0,GALAXY
1237674366990680423,112.407742832071,32.3376430732177,26.07298,22.05518,20.30683,19.40584,19.13987,GALAXY
1237663783665730210,11.9130600132687,-0.340058244200469,25.90518,21.57156,19.96967,19.14976,18.70009,GALAXY
1237668584897511536,172.489373808613,16.5593153956584,21.34173,18.93106,17.54584,17.07487,16.68387,GALAXY
1237680075003331097,15.1963678884474,27.1854714623835,-9999.0,21.2079,19.41735,18.77187,18.45094,GALAXY
1237663530258333974,122.453234178628,51.2921121861303,19.62108,18.37663,17.65122,17.23323,16.97001,GALAXY
